Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,Boll_High,Boll_Low
2018-01-22,41.49214553833008,41.67499199522446,41.398379408570904,41.56247192412374,108434400,40.86718196868897,41.104443976617176,63.44271328786276,-0.8206227573302911,-0.5627977312216652,42.402522833609545,39.33184110376839
2018-01-23,41.50151062011719,42.06411799259364,41.44994176516418,41.56246180888039,130756400,40.86718196868897,41.1422598474267,63.61862633551358,-0.8206227573302911,-0.5627977312216652,42.402522833609545,39.33184110376839
2018-01-24,40.840450286865234,41.56246073792299,40.601342070300255,41.550739080620744,204420400,40.86718196868897,41.11351607975418,46.57990778008318,-0.8206227573302911,-0.5627977312216652,42.402522833609545,39.33184110376839
2018-01-25,40.11141586303711,41.01158352987278,39.97545247946062,40.90843864737004,166116000,40.86718196868897,41.018077963876365,35.339056288633785,-0.8206227573302911,-0.5627977312216652,42.402522833609545,39.33184110376839
2018-01-26,40.20518112182617,40.32004766158672,39.865274458673376,40.32004766158672,156572000,40.86718196868897,40.94065921701444,37.430479935225456,-0.8206227573302911,-0.5627977312216652,42.402522833609545,39.33184110376839
2018-01-29,39.37299346923828,39.888714248072546,39.16436082601655,39.888714248072546,202561600,40.86718196868897,40.791357717226234,28.59151924346169,-0.8206227573302911,-0.5627977312216652,42.402522833609545,39.33184110376839
2018-01-30,39.14091491699219,39.2346810244076,38.60878313619308,38.80335120718038,184192800,40.86718196868897,40.63417268863252,26.69806825470515,-0.8206227573302911,-0.5627977312216652,42.402522833609545,39.33184110376839
2018-01-31,39.248756408691406,39.48552179718533,39.03074853919166,39.117482391321836,129915600,40.81056995391846,40.50222828101908,29.049371512090445,-0.8206227573302911,-0.5627977312216652,42.490164228432356,39.130975679404564
2018-02-01,39.33079147338867,39.52770243443502,39.09168326243381,39.187795842330544,188923200,40.75841178894043,40.390662870768566,30.86606974835989,-0.8206227573302911,-0.5627977312216652,42.55005275110936,38.966770826771494
2018-02-02,37.62424087524414,39.101080952092175,37.53047472751856,38.91354507969176,346375200,40.611548805236815,40.127194109290045,19.614582306989263,-0.8206227573302911,-0.5627977312216652,42.86555702380795,38.35754058666568
2018-02-05,36.684207916259766,38.4165631120856,36.56934138957845,37.29604127104793,290954000,40.39459419250488,39.79929066233478,16.127222359086616,-0.8206227573302911,-0.5627977312216652,43.21295706617196,37.576231318837806
2018-02-06,38.217315673828125,38.37906529853758,36.10051314382347,36.29508127376754,272975200,40.26191310882568,39.648626377715104,36.08579174645373,-0.8206227573302911,-0.5627977312216652,43.22425677510288,37.29956944254848
2018-02-07,37.39918899536133,38.30404607461317,37.28901540532446,38.23137678935655,206434400,40.08856010437012,39.43439424606237,31.744583909652178,-0.8206227573302911,-0.5627977312216652,43.285631954702446,36.89148825403779
2018-02-08,36.37009048461914,37.74144246457728,36.3419613615672,37.57500347364013,217562000,39.86422138214111,39.14255579259159,27.296240967938587,-0.957957752136501,-0.5627977312216652,43.423336689187664,36.30510607509456
2018-02-09,36.81494140625,37.1632948025491,35.36268058054797,36.97028950150967,282690400,39.65052108764648,38.92087823198763,31.748525289490374,-1.0191528141236716,-0.5627977312216652,43.39808849421484,35.902953681078124
2018-02-12,38.29780197143555,38.57554226988127,37.07385120297333,37.306873345210136,243278000,39.48974895477295,38.861537635744575,44.04859390508711,-0.9371925148780349,-0.5627977312216652,43.1793143431593,35.8001835663866
2018-02-13,38.68146514892578,38.77796960748867,38.048306830765405,38.1189199368244,130196800,39.35870876312256,38.84438787509517,46.723835056109145,-0.8316927390324906,-0.5627977312216652,42.96673113005083,35.75068639619428
2018-02-14,39.39466094970703,39.43467421626047,38.33783088391865,38.37548810497715,162579600,39.229220390319824,38.89679483458201,51.37786621499941,-0.6826651272503454,-0.5627977312216652,42.63100436774786,35.827436412891785
2018-02-15,40.71746063232422,40.740995941616454,39.77831451733618,39.96425890433248,204588800,39.16399669647217,39.07019157722413,58.60143208993052,-0.4526034609757801,-0.5627977312216652,42.3948230739906,35.933170318953735
2018-02-16,40.58564758300781,41.14819642230458,40.43030304966786,40.569173225750966,160704400,39.10155906677246,39.2145207206321,57.68181809341631,-0.27771284362948734,-0.5627977312216652,42.16760742746921,36.03551070607571
2018-02-20,40.44913101196289,41.016381132422566,40.34791805494303,40.49620521896972,135722000,39.0494083404541,39.33210265313979,56.68958823111342,-0.14841567224632968,-0.5627977312216652,41.98368560257558,36.115131078332624
2018-02-21,40.26554489135742,40.98343473257969,40.25141939484181,40.679803000841424,149886400,38.987610054016116,39.421001913922424,55.311651938251245,-0.06006816956142558,-0.4622518188896173,41.76032414715288,36.21489596087935
2018-02-22,40.60211944580078,40.943411905444705,40.41617508774313,40.437357940269045,123967600,38.97569351196289,39.53348929791084,57.35804503371441,0.03668374907392291,-0.3624647052969093,41.718338249423525,36.23304877450225
2018-02-23,41.3082389831543,41.34354373370695,40.846903223923455,40.87750306875648,135249600,39.03553466796875,39.70251307745784,61.35617159532673,0.16839710996944035,-0.25629234224363934,41.923086732157586,36.14798260377991
2018-02-26,42.125,42.223856918735805,41.47536728050816,41.50831958675342,152648800,39.13152561187744,39.933226117699945,65.39753517129941,0.33482700819756417,-0.13806847215539864,42.283738250693496,35.97931297306139
2018-02-27,41.98847579956055,42.480407863885574,41.934340645836585,42.155593350010335,155712400,39.26229972839356,40.12896418263905,64.18914087986806,0.4505142912962441,-0.02035191946507009,42.651814232251326,35.87278522453579
2018-02-28,41.92493438720703,42.51337105260813,41.90846002817264,42.19326136296864,151128400,39.4015007019043,40.30000896402648,63.6001113521292,0.5309495794473946,0.08990838031742286,42.982880148225505,35.82012125558309
2018-03-01,41.19056701660156,42.315657645503855,40.639791153890215,42.02379176340598,195208000,39.4985912322998,40.38482401665268,57.080732322469814,0.529335959922669,0.1777938962384721,43.1624768672531,35.834705597346506
2018-03-02,41.475372314453125,41.49655517285351,40.59036125382416,40.67274382520227,153816000,39.60582027435303,40.48868575930034,58.842764853657854,0.5447589204094285,0.2511869010726634,43.36799610938682,35.843644439319235
2018-03-05,41.61894226074219,41.83548648134679,41.077579913464824,41.23998897680121,113605600,39.80555534362793,40.59632923562813,59.74005915426816,0.5620872308034919,0.3133669670188291,43.54982980813255,36.06128087912331
2018-03-06,41.58364486694336,41.95553729753516,41.45654411823781,41.87551076718231,95154000,40.05052719116211,40.690359295753396,59.39719786029061,0.5664422433641363,0.36398202228789056,43.58086782052373,36.52018656180049
2018-03-07,41.19761657714844,41.390625476018485,41.018733171379544,41.17643372479385,126814000,40.19954223632813,40.738669513029116,55.63645663859473,0.5326048284537706,0.3977065835210666,43.65866249197253,36.74042198068373
2018-03-08,41.647193908691406,41.6895596245667,41.20704443328036,41.303545316618205,95096400,40.41194248199463,40.825195645949336,58.90020805022629,0.5358881813570164,0.4253429030882566,43.67320004674372,37.150684917245535
2018-03-09,42.36270523071289,42.36741372675542,41.753086084056264,41.88725128479213,128740800,40.71157321929932,40.97162513021254,63.502279675535696,0.5894314472817044,0.4581606119269462,43.49912916228987,37.92401727630877
2018-03-12,42.77228546142578,42.92998605986435,42.416871001499985,42.43569781461381,128828400,41.009440422058105,41.14311659032809,65.8589446702237,0.6573371988490138,0.4979959293113597,43.2959503706612,38.72293047345501
2018-03-13,42.36037063598633,43.19124275701398,42.188548169066856,42.977050990910776,126774000,41.212568855285646,41.259045547057454,61.55424144257286,0.6701893862373467,0.5324346206965571,43.201912710611055,39.22322499996024
2018-03-14,42.00025177001953,42.4898314572597,41.8519645959978,42.44275724707992,117473600,41.37850818634033,41.329636615910985,57.985841320813684,0.6438938470344269,0.5547264659641311,43.01867196130931,39.73834441137136
2018-03-15,42.0496826171875,42.423931065450915,41.91316847154397,42.01437785392321,90975200,41.51125926971436,41.398212425556366,58.34282001102184,0.6198973087203541,0.5677606345153757,42.89784170860418,40.124676830824534
2018-03-16,41.901397705078125,42.16030767446724,41.80724568677387,42.049681297667405,157618800,41.57045612335205,41.44613483312987,56.78413894845454,0.5822032494317142,0.5706491574986434,42.9169375136135,40.22397473309061
2018-03-19,41.26118087768555,41.77194348689476,40.87516655779076,41.73663872257275,133787200,41.60423278808594,41.4285201707066,50.509898709632914,0.4949646441066662,0.555512254820248,42.88236006863652,40.32610550753535
2018-03-20,41.24705123901367,41.61423508525341,41.17643813207561,41.24705123901367,78597600,41.64412879943848,41.41123741530727,50.37759859661817,0.4198475360621359,0.5283793110686257,42.82137401075143,40.466883588125526
2018-03-21,40.31261444091797,41.21174367230431,40.31025839600515,41.199974222335854,148219600,41.6464822769165,41.30660665584162,42.457329277959985,0.28166854687930254,0.4790371582307611,42.81283192912186,40.48013262471114
2018-03-22,39.74300765991211,40.644489331080045,39.684164002489396,40.01368704744385,165963200,41.60352668762207,41.157692465753094,38.48534290499135,0.12476003952613723,0.40818173448983636,42.96715976125509,40.239893613989054
2018-03-23,38.822696685791016,39.99486147762474,38.822696685791016,39.63473853801599,164115200,41.47924957275391,40.935311915280515,33.097718952627446,-0.07301086348131491,0.31194321489560617,43.30322328104051,39.655275864467306
2018-03-26,40.665672302246094,40.74334635439028,39.175750592639936,39.55941235554052,150164800,41.40628318786621,40.909631952134376,48.612045201684886,-0.08010954613767751,0.23353266268894946,43.237830781401826,39.57473559433059
2018-03-27,39.62295913696289,41.22585958164017,39.288727637339065,40.879858633759106,163690400,41.28800735473633,40.787091684022805,42.593818763369306,-0.16793766059316795,0.15323859803252599,43.254443009228886,39.32157170024377
2018-03-28,39.185184478759766,40.018413043446735,38.88155265397162,39.3664240284964,166674000,41.15101985931396,40.63452909304537,40.336005781634434,-0.26975723683982267,0.06863943105805625,43.29462534733149,39.007414371296434
2018-03-29,39.49114990234375,40.425587346973295,39.28401910609397,39.49821085298578,153594000,41.06604900360107,40.52563583678808,42.62513080065531,-0.3220487543900248,-0.009498206031559958,43.32810231028,38.803995696922144
2018-04-02,39.23222732543945,39.76417609421088,38.712051593721284,39.222813923939576,150347200,40.95389175415039,40.402454073802495,41.185075058502505,-0.3800026132563019,-0.08359908747650836,43.34253979074712,38.56524371755366
2018-04-03,39.63472366333008,39.719458652115826,38.8085602163172,39.45819273598734,121112000,40.85468082427978,40.32933689185274,44.33343719463325,-0.3889695741516448,-0.14467318481153565,43.28898784341651,38.42037380514306
2018-04-04,40.392642974853516,40.486791396247085,38.782681264911915,38.80857261952495,138422000,40.79513072967529,40.335366042614716,49.78449390896617,-0.3311014693851462,-0.18195884172625776,43.213411914341364,38.37684954500922
2018-04-05,40.672733306884766,41.00931727508891,40.503263300443166,40.62095060538697,107732800,40.76888656616211,40.367496258259486,51.668057860895814,-0.259646586236407,-0.1974963906282876,43.18050969550339,38.35726343682083
2018-04-06,39.632381439208984,40.597415269493986,39.59001213811566,40.24200087033369,140021200,40.668145942687985,40.29748532311182,44.92715241696895,-0.28369551240186297,-0.2147362149830027,43.09288828946051,38.24340359591546
2018-04-09,40.025455474853516,40.74099275056252,39.978381268424144,39.98544221981196,116070800,40.55128345489502,40.27157771851579,47.703340202098275,-0.26794793305099773,-0.22537855859660172,42.86062363238773,38.241943277402314
2018-04-10,40.77865219116211,40.955183153028614,40.373807564625736,40.71980853720661,113634400,40.45160179138183,40.31987052543449,52.63083094065644,-0.19247247974519865,-0.2187973428263211,42.52935915090739,38.37384443185628
2018-04-11,40.5880012512207,40.93635469352344,40.413822734303444,40.53857099928074,89726400,40.362983322143556,40.34540678503318,51.312897077932675,-0.1463544932502927,-0.20430877291111543,42.24996609228333,38.47600055200378
2018-04-12,40.988136291503906,41.19055860890034,40.72922277220672,40.81631382407851,91557200,40.312377548217775,40.406619118982775,53.92090921708478,-0.07663470582284759,-0.17877395949346186,42.07092633921671,38.55382875721884
2018-04-13,41.12700653076172,41.388272503790546,40.91987930647764,41.138775980120656,100497200,40.26624374389648,40.4752274439141,54.825345134841704,-0.010059642959440396,-0.14503109618665758,41.88273959419296,38.6497478936
2018-04-16,41.38357162475586,41.470659093730326,41.1505494342852,41.19762364477054,86313600,40.24035243988037,40.56173641351808,56.5232149648551,0.06268167752805454,-0.10348854144371515,41.765251131219124,38.71545374854161
2018-04-17,41.95317459106445,42.11793611080051,41.52243859491263,41.541268995958426,106421600,40.27495212554932,40.69425433518916,60.107936354465096,0.16439683274341377,-0.049911466606289374,41.917773257104464,38.632130993994174
2018-04-18,41.85902404785156,42.089693775070444,41.63306641047342,41.851963096154236,83018000,40.305550765991214,40.805184784014145,59.238500959397655,0.2347041408439523,0.007011654883758961,42.0399029784389,38.571198553543525
2018-04-19,40.672733306884766,41.2823526845261,40.63978100516176,40.89869092111922,139235200,40.32355670928955,40.792570357620875,49.519254584455666,0.19248064345706695,0.04410545259842056,42.06529014624615,38.58182327233295
2018-04-20,39.00628662109375,40.30084717404898,38.938025962498145,40.15491604282429,261964400,40.28672065734863,40.62244809699924,39.672319213293,0.02427012619959612,0.04013838731865567,42.10546760066613,38.46797371403113
2018-04-23,38.893306732177734,39.28873440268623,38.62262374177616,39.26755154709441,146062000,40.29025115966797,40.457767967016245,39.104579837868805,-0.11680796394357174,0.008749117066210187,42.09785670888306,38.48264561045288
2018-04-24,38.35194396972656,39.149863846375375,37.94709930631747,38.99451572381636,134768000,40.17456474304199,40.2572133006077,36.41540816627479,-0.26919371973339423,-0.0468394502937107,42.15878327416272,38.19034621192126
2018-04-25,38.51905059814453,38.93566463219687,38.2271884022357,38.27661505536743,113528400,40.11936931610107,40.09167399561121,37.83648144302212,-0.3721860911509651,-0.11190877846516159,42.21989989347472,38.018838738727425
2018-04-26,38.653228759765625,39.00864322003151,38.45315885279838,38.629689856052146,111852000,40.09277153015137,39.954679211244965,39.0150639781189,-0.43793301209066726,-0.17711362519026275,42.25257992483239,37.932963135470345
2018-04-27,38.20600128173828,38.67910286650517,37.808217690504584,38.60142882873194,142623200,40.0285140991211,39.78813845605385,36.529100648668376,-0.520129708942008,-0.24571684194061183,42.32804598831384,37.728982209928354
2018-04-30,38.89799880981445,39.368747933652834,38.093018239034514,38.16127887324832,169709600,40.011802673339844,39.7033632516501,42.62129670751678,-0.5233993443044582,-0.3012533424133811,42.33893143236692,37.68467391431277
2018-05-01,39.801856994628906,39.825392306035944,38.900371603342236,39.1686985758024,214277600,40.02015933990479,39.71274360812427,49.44671173591886,-0.4478937123177076,-0.33058141639424643,42.343008161337316,37.69731051847226
2018-05-02,41.560096740722656,41.837837057450194,40.90810806336872,41.244692032779035,266157600,40.07853202819824,39.88868200170507,59.53133529392387,-0.24337423500644917,-0.313139980116687,42.49276685362486,37.66429720277162
2018-05-03,41.63541793823242,41.77899660543915,41.05875081606934,41.3976908561332,136272800,40.12666625976563,40.055037805183865,59.9003760974006,-0.07435615315204558,-0.2653832147237587,42.62334923739063,37.62998328214063
2018-05-04,43.268924713134766,43.36778164057173,41.93670325911471,41.95553366313113,224805200,40.30849342346191,40.36112227260776,66.94130054145938,0.1892210172748392,-0.17446236832403914,43.14170283360416,37.475284013319666
2018-05-07,43.58195877075195,44.17274768276429,43.48545432948765,43.58666367652256,169805600,40.486318588256836,40.667868605764355,68.09733731854774,0.4185423603277556,-0.05586142259368018,43.65297003492609,37.31966714158758
2018-05-08,43.79145050048828,43.8314637564863,43.23125773345237,43.541953968070146,113611200,40.63695850372314,40.96535259573806,68.8816027666882,0.6101519567119738,0.0773412532674506,44.11612499191229,37.157792015534
2018-05-09,44.09980010986328,44.109213516772165,43.596098439222324,43.909147194048295,92844800,40.81254844665527,41.26387140660713,70.04871549607829,0.7779178263453375,0.21745656788302797,44.60451985683643,37.02057703647411
2018-05-10,44.730587005615234,44.808261053907685,44.16804186028325,44.18922830365853,111957200,40.99967098236084,41.59403479698886,72.33461069123297,0.9508123446497478,0.364127723236372,45.15936169367623,36.83998027104545
2018-05-11,44.560455322265625,44.90779041421534,44.2910937821189,44.77311144683194,104848800,41.17134342193604,41.8765510374914,70.76586727623771,1.061863786305949,0.5036749358502874,45.61180908022568,36.73087776364639
2018-05-14,44.45650863647461,44.7825793299708,44.387988363034815,44.65971153736071,83115200,41.32499027252197,42.122261285013614,69.7702641178811,1.1284768464429291,0.6286353179688158,45.991119265490155,36.65886127955379
2018-05-15,44.05247116088867,44.20133015878554,43.73585375444353,44.132806274992966,94780800,41.429955101013185,42.306090797001715,65.88986214765491,1.1355755211879242,0.7300233586126375,46.24011067124229,36.61979953078408
2018-05-16,44.46359634399414,44.52975869729785,43.94850272011563,43.96504420978689,76732400,41.560183715820315,42.5115675157629,67.8493102200745,1.1609924402679113,0.8162171749436922,46.547521126437594,36.572846305203036
2018-05-17,44.18241500854492,44.63607645260049,44.03355605153051,44.421058760330936,69176000,41.73566780090332,42.670695848408805,65.09510858002986,1.145244877855788,0.8820227155261113,46.83155452803118,36.63978107377547
2018-05-18,44.02174758911133,44.37617098156991,43.979218512599275,44.22967713307568,73190800,41.9864408493042,42.79936744276142,63.50871966834063,1.1070390461780164,0.9270259816564924,47.01355143921286,36.95933025939554
2018-05-21,44.333641052246094,44.7211438096648,44.163517538708014,44.42106433364887,73603200,42.258457565307616,42.94548873890282,65.2777384805857,1.0893702629064421,0.9594948379064824,47.174171402916805,37.342743727698426
2018-05-22,44.22259521484375,44.62900105083375,44.13280678898637,44.5108599032874,60962800,42.55199012756348,43.06711792708767,64.08652185482464,1.0542543657595047,0.9784467434770869,47.19300237917602,37.910977875950934
2018-05-23,44.50613784790039,44.53921722841709,43.891802375010776,44.0312116836145,80233600,42.85134449005127,43.20416744335555,65.80253393691632,1.0373464015063405,0.9902266750829377,47.17469515767534,38.5279938224272
2018-05-24,44.45650863647461,44.619543983222705,43.99812405110959,44.60300609875713,92936000,43.14150848388672,43.323438033176416,65.21515938917304,1.0083187841400516,0.9938450968943605,47.05878504706038,39.22423192071305
2018-05-25,44.55810546875,44.81092559198266,44.33836110968226,44.47540524219508,69844000,43.459113693237306,43.441025407992946,65.88647474727266,0.9821901271355458,0.9915141029425977,46.695016431481484,40.22321095499313
2018-05-29,44.397438049316406,44.598279425304774,44.15406759439294,44.32655625109124,90056400,43.734085655212404,43.532112326214225,63.789851060770935,0.9377091330360585,0.98075310896129,46.22084357173191,41.247327738692896
2018-05-30,44.30292510986328,44.421066243489584,44.1328015890109,44.35490749708936,74762000,43.959139060974124,43.60552306751414,62.529312869225,0.8846337136224136,0.9615292298935147,45.677743148832455,42.24053497311579
2018-05-31,44.1540641784668,44.475408191958955,43.98157914049399,44.23676441050668,109931200,44.088837432861325,43.65776507808106,60.50142395328866,0.8210941658379625,0.9334422170824044,45.40900094149843,42.768673924224224
2018-06-01,44.95033645629883,44.955059505415925,44.36199235693021,44.41870139476438,93770000,44.25458335876465,43.7808671141018,66.71901585039143,0.825475566052269,0.9118488868763773,45.01453566771212,43.49463104981718
2018-06-04,45.32601547241211,45.701703310208096,45.21260102438281,45.28112127694335,105064800,44.35743789672851,43.928024100607544,69.18370010534427,0.8494698545021109,0.8993730804015241,45.11275243362397,43.60212335983306
2018-06-05,45.67572021484375,45.8245791829507,45.451252803117086,45.6190147834742,86264000,44.46212596893311,44.09447134958242,71.313377477721,0.8864849049117538,0.8967954453035701,45.33043568262054,43.59381625524568
2018-06-06,45.83403015136719,45.857659818677284,45.34728928997988,45.75133352654392,83734400,44.564254951477054,44.260143616419064,72.24838045528274,0.9180116213381382,0.9010386805104839,45.56360651271235,43.56490339024176
2018-06-07,45.71116638183594,45.88601294210965,45.44652780606369,45.87183658375028,85388800,44.644823265075686,44.398336260744486,70.33240737738089,0.9224492708681353,0.9053207985820142,45.73692034691265,43.552726183238725
2018-06-08,45.295310974121094,45.36619637703649,44.83928791820581,45.17008165796916,106627200,44.67305946350098,44.48376242392321,64.13305379445357,0.8822401686495098,0.9007046725955135,45.80117411753058,43.544944809471374
2018-06-11,45.18425369262695,45.35910385569814,44.94324839331655,45.21261001430778,73234000,44.70424938201904,44.55047587808547,62.54746700262755,0.8318240214513395,0.8869285423666787,45.852499963565315,43.55599880047277
2018-06-12,45.43235397338867,45.51032755408102,45.16535385817376,45.222062900144905,67644400,44.753041648864745,44.63446426811435,64.65008955370658,0.8026361903858827,0.8700700719705197,45.93740173794227,43.56868155978722
2018-06-13,45.05902099609375,45.574118137506474,44.99758891360887,45.46542672423859,86553600,44.803369140625,44.674898242207625,59.258867140894004,0.740839832355114,0.8442240240474386,45.94929333766151,43.657444943588494
2018-06-14,45.08265686035156,45.2645952138166,44.94561271407489,45.25986855901223,86440400,44.834322166442874,44.71373239631657,59.48919623251023,0.6858667452079317,0.8125525682795371,45.97529592667427,43.69334840621148
2018-06-15,44.61954879760742,44.93144316510567,44.48250463055957,44.90072531229338,246876800,44.856178855896,44.70476252977284,53.148952651527274,0.5980374241163418,0.7696495394468981,45.962587095891365,43.74977061590063
2018-06-18,44.59591293334961,44.709327403259046,44.23203625120954,44.392710055180494,73939600,44.88488712310791,44.69439590154206,52.83942478701476,0.5205245546124431,0.7198245424800072,45.931374149971894,43.83840009624392
2018-06-19,43.87525177001953,44.02647226646141,43.345978229782425,43.74529581087861,134314000,44.86196765899658,44.61638217473039,44.357139305895835,0.3963745548823425,0.6551345449604743,45.973782460646156,43.75015285734701
2018-06-20,44.066646575927734,44.23204345594069,43.884708205222694,44.031205674989806,82514800,44.85417022705078,44.56402640341585,46.79973889802878,0.3098569093556236,0.5860790178395042,45.98582240592627,43.72251804817529
2018-06-21,43.82090377807617,44.503759275692275,43.69803600948574,44.24384738163188,102847600,44.81990852355957,44.49325282005017,44.12162139182019,0.21893788229832012,0.5126507907312674,46.030381075985716,43.60943597113342
2018-06-22,43.69331741333008,43.98394359909991,43.641335024931394,43.97685541935294,108801600,44.78174896240235,44.41706849560064,42.75367890702263,0.1350321780737005,0.43712706819975405,46.08053639770081,43.48296152710388
2018-06-25,43.04354476928711,43.693321073318046,42.70329769140621,43.33417097940136,126652400,44.7060209274292,44.28625671214221,36.54026958694942,0.015921547283760162,0.3528859640165553,46.20874423592869,43.20329761892971
2018-06-26,43.57754135131836,44.07373560631054,43.13096796397806,43.23729787960613,98276800,44.665026092529295,44.21876001111137,43.77242225537741,-0.03498217168915829,0.2753123368754126,46.24208144607931,43.08797073897928
2018-06-27,43.51374053955078,44.25094001454132,43.483022692965825,43.76656067524056,101141200,44.62556686401367,44.15161529953417,43.139835265764184,-0.07955486901191478,0.20433889569794714,46.27473141792284,42.976402310104504
2018-06-28,43.83036422729492,43.998126237389926,43.428685060573926,43.49957046773212,69460800,44.60938186645508,44.121019959320904,47.216628488703286,-0.08831215969816952,0.14580868461872382,46.28291178835067,42.935851944559495
2018-06-29,43.73820495605469,44.2296724407701,43.21838475667249,44.01701626462684,90950800,44.54877529144287,44.08456138758127,46.17878144674938,-0.10151861523848993,0.09634322464728107,46.25598049501884,42.841570087866906
2018-07-02,44.22731399536133,44.255670319694616,43.338893949514286,43.433409021656324,70925200,44.49384021759033,44.09815687403651,52.18564812356935,-0.0716914007428997,0.06273629956924492,46.167854904190534,42.81982553099013
2018-07-03,43.45703125,44.40924843482453,43.367242840735415,44.37144240930459,55819200,44.38290576934814,44.03709729079494,43.879731105269634,-0.10895256108722862,0.028398527437950218,46.02263924317844,42.743172295517844
2018-07-05,43.806739807128906,44.045387252986416,43.54210476775948,43.77366042720773,66416800,44.28154125213623,44.01515848282675,47.93156647804709,-0.10900717433717233,0.0009173870829257101,45.79576311586265,42.76731938840981
2018-07-06,44.41398239135742,44.52267022587005,43.75947943778977,43.811461830080724,69940800,44.216682052612306,44.053141712210625,54.125217232951734,-0.059366711624882385,-0.011139432658635911,45.58444793839592,42.848916166828694
2018-07-09,45.03066635131836,45.054292410316194,44.728225395253574,44.775481118629834,79026400,44.20344982147217,44.14623929688755,59.40622447075251,0.02939609456110759,-0.003032327214687211,45.533829153916344,42.873070489027995
2018-07-10,44.9763298034668,45.19607057551594,44.936158646379255,45.06139156160415,63756400,44.19305362701416,44.22529553560938,58.76431980931756,0.09427006602282262,0.016428151432814755,45.495570533367754,42.89053672066056
2018-07-11,44.3927116394043,44.84164648596165,44.32891442044935,44.53920548515606,75326000,44.141071510314944,44.241239926446994,52.23561904225546,0.09746651415424168,0.032635823977100145,45.31858640371898,42.96355661691091
2018-07-12,45.137001037597656,45.2267894525032,44.73059525117853,44.78257763818897,72164400,44.14497051239014,44.32655050846134,58.558894468804446,0.1582336375985065,0.05775538670138142,45.33506689012347,42.954874134656805
2018-07-13,45.207881927490234,45.32838457332759,45.10627868833329,45.14881136681647,50055600,44.15123176574707,44.41048683408314,59.11401138361128,0.20969429091410063,0.08814316754392526,45.362131254952914,42.94033227654123
2018-07-16,45.108646392822266,45.51977521113344,44.992866789356334,45.25277871330797,60172400,44.17568664550781,44.47697822062972,57.94375108781135,0.2397065630720121,0.11845584664954265,45.4419211394085,42.90945215160712
2018-07-17,45.236236572265625,45.33547468578445,44.70460150352695,44.83455746362817,62138000,44.207702827453616,44.549288539833135,59.06580320761656,0.2706668867630455,0.1488980546722432,45.54519482845733,42.8702108264499
